Screen ID,Screen name,Object ID,Source RU/EN,ZH (machine),Status
"4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2","4-1-1-6 Quantitative-submode-curves-new-next","canvas-4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2-text-4","Новая градуировка","新毕业","machine-review-required"
"4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2","4-1-1-6 Quantitative-submode-curves-new-next","canvas-4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2-text-11","Измеряемая величина","测量数量","machine-review-required"
"4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2","4-1-1-6 Quantitative-submode-curves-new-next","canvas-4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2-text-12","Расчёт и отображение","计算与显示","machine-review-required"
"4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2","4-1-1-6 Quantitative-submode-curves-new-next","canvas-4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2-text-13","Стандартные образцы","标准样品","machine-review-required"
"4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2","4-1-1-6 Quantitative-submode-curves-new-next","canvas-4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2-text-1782143415161","Далее","下一个","machine-review-required"
"4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2","4-1-1-6 Quantitative-submode-curves-new-next","canvas-4-1-1-5-quantitative-submode-curves-new-standard-calc-graphic-copy-2-text-1782144018412","n=3","n=3","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-3","17:05","17:05","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-4","n=3","n=3","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-9","Градуировка","毕业","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782203114251","λ=1050.3 нм","λ=1050.3纳米","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782203678964","m-n","m-n","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782203697371","C","C","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782206585715","A","一个","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782207057279","A","一个","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782207086320","ноль","零","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782207255631","m","米","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782207283307","n","n","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782207369795","0/4","0/4","machine-review-required"
"4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy","4-1-1-6-1-1 Quantitative-submode-curves-new-zeroing","canvas-4-1-1-5-2-4-quantitative-submode-curves-new-standard-calc-graphic-function-regression-c-f-t-copy-copy-text-1782207388291","0/3","0/3","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-3","17:05","17:05","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-4","Новая градуировка","新毕业","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-11","n=1","n=1","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204004943","m","米","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204040960","C","C","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204148712","1","1","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204156759","2","2","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204181911","3","3","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204563475","значения","价值观","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204573859","концентрации","浓度","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204589447","Введите","进入","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204636771","стандартых","标准","machine-review-required"
"4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2","4-1-1-4-1-3  Quantitative-submode-curves-new-standard-С1-inputting","canvas-4-1-1-4-1-2-quantitative-submode-curves-new-standard-num-quantity-inputed-copy-2-text-1782204664971","образцов","样品","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-3","17:05","17:05","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-4","Новая градуировка","新毕业","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-6","n=1","n=1","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-7","m","米","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-8","C","C","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-9","1","1","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-10","2","2","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-11","3","3","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-16","значения","价值观","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-17","концентрации","浓度","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-18","Введите","进入","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-19","стандартых","标准","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-20","образцов","样品","machine-review-required"
"4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy","4-1-1-4-1-4  Quantitative-submode-curves-new-standard-С1-inputed","canvas-4-1-1-4-1-3-quantitative-submode-curves-new-standard-1-inputting-copy-text-1782204922879","0.1000","0.1000","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-3","17:05","17:05","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-4","Новая градуировка","新毕业","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-6","n=1","n=1","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-7","m","米","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-8","C","C","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-9","1","1","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-10","2","2","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-11","3","3","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-16","значения","价值观","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-17","концентрации","浓度","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-18","Введите","进入","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-19","стандартых","标准","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-20","образцов","样品","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-23","0.1000","0.1000","machine-review-required"
"4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy","4-1-1-4-1-5  Quantitative-submode-curves-new-standard-С2-inputed","canvas-4-1-1-4-1-4-quantitative-submode-curves-new-standard-1-inputed-copy-text-1782205000223","0.2000","0.2000","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-3","17:05","17:05","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-4","Новая градуировка","新毕业","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-6","n=1","n=1","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-7","m","米","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-8","C","C","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-9","1","1","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-10","2","2","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-11","3","3","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-16","значения","价值观","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-17","концентрации","浓度","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-18","Введите","进入","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-19","стандартых","标准","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-20","образцов","样品","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-23","0.1000","0.1000","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-25","0.2000","0.2000","machine-review-required"
"4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy","4-1-1-4-1-6  Quantitative-submode-curves-new-standard-C3-inputed","canvas-4-1-1-4-1-5-quantitative-submode-curves-new-standard-2-inputed-copy-text-1782205329235","0.3000","0.3000","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-3","17:05","17:05","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-4","Новая градуировка","新毕业","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-6","n=1","n=1","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-7","m","米","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-8","C","Текст","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-9","4","Текст","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-16","значения","Текст","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-17","концентрации","Текст","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-18","Введите","Текст","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-19","стандартых","Текст","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-20","образцов","Текст","machine-review-required"
"4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy","4-1-1-4-1-7  Quantitative-submode-curves-new-standard-С4-inputed","canvas-4-1-1-4-1-6-quantitative-submode-curves-new-standard-2-inputed-copy-copy-text-23","0.1000","0.1000","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-3","17:05","17:05","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-4","n=3","n=3","machine-review-required"
